"Entry"	"Entry.name"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"
"A0A0D9S556"	"A0A0D9S556_CHLSB"	"unreviewed"	"Sialic acid binding Ig like lectin 9"	"SIGLEC9"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"556"
"A0A0D9S5N0"	"A0A0D9S5N0_CHLSB"	"unreviewed"	"FoP_duplication domain-containing protein"	"CHTOP"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"249"
"A0A0D9S574"	"A0A0D9S574_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"192"
"A0A0D9S686"	"A0A0D9S686_CHLSB"	"unreviewed"	"Pre-mRNA-splicing factor SPF27"	"BCAS2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"225"
"A0A0D9S679"	"A0A0D9S679_CHLSB"	"unreviewed"	"Uncharacterized protein"	"CSDE1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"844"
"A0A0D9S441"	"A0A0D9S441_CHLSB"	"unreviewed"	"Uncharacterized protein"	"HSPA8"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"646"
"A0A0D9S4R8"	"A0A0D9S4R8_CHLSB"	"unreviewed"	"DNA polymerase (EC 2.7.7.7)"	"POLD1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"1086"
"A0A0D9S4U3"	"A0A0D9S4U3_CHLSB"	"unreviewed"	"3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 1.1.1.100) (EC 1.3.1.39) (EC 2.3.1.38) (EC 2.3.1.39) (EC 2.3.1.41) (EC 2.3.1.85) (EC 3.1.2.14) (EC 4.2.1.59) (3-oxoacyl-[acyl-carrier-protein] reductase) (3-oxoacyl-[acyl-carrier-protein] synthase) (Enoyl-[acyl-carrier-protein] reductase) (Fatty acid synthase) (Oleoyl-[acyl-carrier-protein] hydrolase) ([Acyl-carrier-protein] S-acetyltransferase) ([Acyl-carrier-protein] S-malonyltransferase)"	"FASN"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"2510"
"A0A0D9S4Q5"	"A0A0D9S4Q5_CHLSB"	"unreviewed"	"Heparin binding growth factor"	"HDGF"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"225"
"A0A0D9S4C6"	"A0A0D9S4C6_CHLSB"	"unreviewed"	"ETS domain-containing protein"	"ETV3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"511"
"A0A0D9S5I9"	"A0A0D9S5I9_CHLSB"	"unreviewed"	"Pre-mRNA-processing factor 31 (U4/U6 small nuclear ribonucleoprotein Prp31)"	"PRPF31"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"499"
"A0A0D9S4M8"	"A0A0D9S4M8_CHLSB"	"unreviewed"	"Rho GDP dissociation inhibitor alpha"	"ARHGDIA"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"178"
"A0A0D9S704"	"A0A0D9S704_CHLSB"	"unreviewed"	"RRM domain-containing protein"	"SRSF11"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"483"
"A0A0D9S7N5"	"A0A0D9S7N5_CHLSB"	"unreviewed"	"Adenylyl cyclase-associated protein"	"CAP1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"475"
"A0A0D9S7F8"	"A0A0D9S7F8_CHLSB"	"unreviewed"	"Aldo_ket_red domain-containing protein"	"AKR1A1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"325"
"A0A0D9S7U2"	"A0A0D9S7U2_CHLSB"	"unreviewed"	"Uncharacterized protein"	"SFPQ"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"708"
"A0A0D9S713"	"A0A0D9S713_CHLSB"	"unreviewed"	"HABP4_PAI-RBP1 domain-containing protein"	"SERBP1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"393"
"A0A0D9S787"	"A0A0D9S787_CHLSB"	"unreviewed"	"Uncharacterized protein"	"MAGOH"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"146"
"A0A0D9S6E6"	"A0A0D9S6E6_CHLSB"	"unreviewed"	"Tripartite motif containing 28"	"TRIM28"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"834"
"A0A0D9S6S9"	"A0A0D9S6S9_CHLSB"	"unreviewed"	"Uncharacterized protein"	"ZNF326"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"579"
"A0A0D9S6W8"	"A0A0D9S6W8_CHLSB"	"unreviewed"	"cAMP-dependent protein kinase catalytic subunit beta (EC 2.7.11.11)"	"PRKACB"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"354"
"A0A0D9S7X4"	"A0A0D9S7X4_CHLSB"	"unreviewed"	"Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (eIF-3-beta) (eIF3 p36)"	"EIF3I EIF3S2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"325"
"A0A0D9S7M1"	"A0A0D9S7M1_CHLSB"	"unreviewed"	"CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)"	"CTPS1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"591"
"A0A0D9S7Q4"	"A0A0D9S7Q4_CHLSB"	"unreviewed"	"Splicing factor 3a subunit 3"	"SF3A3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"476"
"A0A0D9S7T3"	"A0A0D9S7T3_CHLSB"	"unreviewed"	"Uncharacterized protein"	"AGO1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"857"
"A0A0D9S732"	"A0A0D9S732_CHLSB"	"unreviewed"	"Uncharacterized protein"	"PGM1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"580"
"A0A0D9S815"	"A0A0D9S815_CHLSB"	"unreviewed"	"J domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"216"
"A0A0D9S801"	"A0A0D9S801_CHLSB"	"unreviewed"	"Uncharacterized protein"	"SRSF4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"494"
"A0A0D9S7Z5"	"A0A0D9S7Z5_CHLSB"	"unreviewed"	"PUM-HD domain-containing protein"	"PUM1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"1200"
"A0A0D9S7P7"	"A0A0D9S7P7_CHLSB"	"unreviewed"	"Microtubule actin crosslinking factor 1"	"MACF1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"7557"
"A0A0D9S810"	"A0A0D9S810_CHLSB"	"unreviewed"	"Regulator of chromosome condensation 1"	"RCC1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"452"
"A0A0D9S805"	"A0A0D9S805_CHLSB"	"unreviewed"	"YTH domain-containing protein"	"YTHDF2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"579"
"A0A0D9S6Z3"	"A0A0D9S6Z3_CHLSB"	"unreviewed"	"PKS_ER domain-containing protein"	"CRYZ"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"329"
"A0A0D9S7H2"	"A0A0D9S7H2_CHLSB"	"unreviewed"	"40S ribosomal protein S8"	"RPS8"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"197"
"A0A0D9S7T0"	"A0A0D9S7T0_CHLSB"	"unreviewed"	"Uncharacterized protein"	"ADPRS"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"383"
"A0A0D9S7P0"	"A0A0D9S7P0_CHLSB"	"unreviewed"	"Polyadenylate-binding protein (PABP)"	"PABPC4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"660"
"A0A0D9S6R4"	"A0A0D9S6R4_CHLSB"	"unreviewed"	"Ribosomal protein L5"	"RPL5"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"247"
"A0A0D9S7F9"	"A0A0D9S7F9_CHLSB"	"unreviewed"	"Peroxiredoxin-1 (EC 1.11.1.24)"	"PRDX1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"199"
"A0A0D9S6E7"	"A0A0D9S6E7_CHLSB"	"unreviewed"	"F-actin-capping protein subunit alpha"	"CAPZA1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"290"
"A0A0D9S820"	"A0A0D9S820_CHLSB"	"unreviewed"	"FHA domain-containing protein"	"PPP1R8"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"351"
"A0A0D9S6D8"	"A0A0D9S6D8_CHLSB"	"unreviewed"	"RNA helicase (EC 3.6.4.13)"	"MOV10"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"1003"
"A0A0D9S6P2"	"A0A0D9S6P2_CHLSB"	"unreviewed"	"Dihydropyrimidine dehydrogenase [NADP(+)] (DHPDHase) (DPD) (EC 1.3.1.2) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase)"	"DPYD"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"1025"
"A0A0D9S7S1"	"A0A0D9S7S1_CHLSB"	"unreviewed"	"28S ribosomal protein S15, mitochondrial"	"MRPS15"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"253"
"A0A0D9S6X7"	"A0A0D9S6X7_CHLSB"	"unreviewed"	"Uncharacterized protein"	"FUBP1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"644"
"A0A0D9S6H4"	"A0A0D9S6H4_CHLSB"	"unreviewed"	"Uncharacterized protein"	"RBM15"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"976"
"A0A0D9S7C6"	"A0A0D9S7C6_CHLSB"	"unreviewed"	"UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK)"	"CMPK1 CMPK"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"228"
"A0A0D9S7G7"	"A0A0D9S7G7_CHLSB"	"unreviewed"	"Uncharacterized protein"	"EIF2B3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"418"
"A0A0D9S6P9"	"A0A0D9S6P9_CHLSB"	"unreviewed"	"Calponin-homology (CH) domain-containing protein"	"CNN3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"329"
"A0A0D9S6Y9"	"A0A0D9S6Y9_CHLSB"	"unreviewed"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (EC 1.3.8.7)"	"ACADM"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"421"
"A0A0D9S6D9"	"A0A0D9S6D9_CHLSB"	"unreviewed"	"Ribosomal protein S5"	"RPS5"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"204"
"A0A0D9S773"	"A0A0D9S773_CHLSB"	"unreviewed"	"Uncharacterized protein"	"MRPL37"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"423"
"A0A0D9S7S6"	"A0A0D9S7S6_CHLSB"	"unreviewed"	"Uncharacterized protein"	"THRAP3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"954"
"A0A0D9S6Q5"	"A0A0D9S6Q5_CHLSB"	"unreviewed"	"GCS light chain (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)"	"GCLM"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"274"
"A0A0D9S6M8"	"A0A0D9S6M8_CHLSB"	"unreviewed"	"RNA 3'-terminal phosphate cyclase (EC 6.5.1.4) (RNA terminal phosphate cyclase domain-containing protein 1)"	"RTCA"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"366"
"A0A0D9S728"	"A0A0D9S728_CHLSB"	"unreviewed"	"Ribonucleoprotein, PTB binding 2"	"RAVER2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"618"
"A0A0D9S7A0"	"A0A0D9S7A0_CHLSB"	"unreviewed"	"Pre-mRNA-splicing factor 38A"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"171"
"A0A0D9S7Z2"	"A0A0D9S7Z2_CHLSB"	"unreviewed"	"Small nuclear ribonucleoprotein U5 subunit 40"	"SNRNP40"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"357"
"A0A0D9S705"	"A0A0D9S705_CHLSB"	"unreviewed"	"Uncharacterized protein"	"LRRC40"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"602"
"A0A0D9S6F2"	"A0A0D9S6F2_CHLSB"	"unreviewed"	"Ubiquitin conjugating enzyme E2 M"	"UBE2M"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"183"
"A0A0D9S7Y1"	"A0A0D9S7Y1_CHLSB"	"unreviewed"	"KH domain-containing protein"	"KHDRBS1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"547"
"A0A0D9S7K7"	"A0A0D9S7K7_CHLSB"	"unreviewed"	"CSP domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"255"
"A0A0D9S835"	"A0A0D9S835_CHLSB"	"unreviewed"	"Nuclear distribution protein C homolog (Nuclear migration protein nudC)"	"NUDC"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"332"
"A0A0D9S8E4"	"A0A0D9S8E4_CHLSB"	"unreviewed"	"UBR-type domain-containing protein"	"UBR4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"5137"
"A0A0D9SAW5"	"A0A0D9SAW5_CHLSB"	"unreviewed"	"40S ribosomal protein S12"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"132"
"A0A0D9S8F2"	"A0A0D9S8F2_CHLSB"	"unreviewed"	"Regulator of chromosome condensation 2"	"RCC2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"552"
"A0A0D9S8B7"	"A0A0D9S8B7_CHLSB"	"unreviewed"	"Uncharacterized protein"	"EIF4G3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"1677"
"A0A0D9SAV7"	"A0A0D9SAV7_CHLSB"	"unreviewed"	"Ribosomal_L16 domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"214"
"A0A0D9S9C5"	"A0A0D9S9C5_CHLSB"	"unreviewed"	"Protein S100 (S100 calcium-binding protein)"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"105"
"A0A0D9S9K6"	"A0A0D9S9K6_CHLSB"	"unreviewed"	"Aldehyde dehydrogenase 1 family member B1"	"ALDH1B1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"517"
"A0A0D9S8Q7"	"A0A0D9S8Q7_CHLSB"	"unreviewed"	"2-phospho-D-glycerate hydro-lyase (EC 4.2.1.11)"	"ENO1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"434"
"A0A0D9S8G1"	"A0A0D9S8G1_CHLSB"	"unreviewed"	"Uncharacterized protein"	"CROCC"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"2004"
"A0A0D9SA62"	"A0A0D9SA62_CHLSB"	"unreviewed"	"Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"216"
"A0A0D9SAI4"	"A0A0D9SAI4_CHLSB"	"unreviewed"	"Uncharacterized protein"	"UBQLN2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"624"
"A0A0D9S8D8"	"A0A0D9S8D8_CHLSB"	"unreviewed"	"F-actin-capping protein subunit beta"	"CAPZB"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"272"
"A0A0D9S8W7"	"A0A0D9S8W7_CHLSB"	"unreviewed"	"WD_REPEATS_REGION domain-containing protein"	"GNB1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"340"
"A0A0D9S8A9"	"A0A0D9S8A9_CHLSB"	"unreviewed"	"Cell division control protein 42 homolog (EC 3.6.5.2)"	"CDC42"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"191"
"A0A0D9S8S9"	"A0A0D9S8S9_CHLSB"	"unreviewed"	"Uncharacterized protein"	"ACOT7"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"329"
"A0A0D9SAF6"	"A0A0D9SAF6_CHLSB"	"unreviewed"	"Cofilin, non-muscle isoform (Cofilin-1)"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"166"
"A0A0D9S9G5"	"A0A0D9S9G5_CHLSB"	"unreviewed"	"Protein kinase domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"297"
"A0A0D9SA23"	"A0A0D9SA23_CHLSB"	"unreviewed"	"UBC core domain-containing protein"	"UBE2NL"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"152"
"A0A0D9S8U1"	"A0A0D9S8U1_CHLSB"	"unreviewed"	"B3_4 domain-containing protein"	"LRRC47"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"583"
"A0A0D9S870"	"A0A0D9S870_CHLSB"	"unreviewed"	"Arginine/serine-rich protein 1"	"RSRP1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"293"
"A0A0D9S986"	"A0A0D9S986_CHLSB"	"unreviewed"	"Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"140"
"A0A0D9SA22"	"A0A0D9SA22_CHLSB"	"unreviewed"	"40S ribosomal protein SA (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)"	"RPSA"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"295"
"A0A0D9S8N2"	"A0A0D9S8N2_CHLSB"	"unreviewed"	"TAR DNA-binding protein 43"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"414"
"A0A0D9S918"	"A0A0D9S918_CHLSB"	"unreviewed"	"14_3_3 domain-containing protein"	"SFN"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"248"
"A0A0D9S8E1"	"A0A0D9S8E1_CHLSB"	"unreviewed"	"Aldo_ket_red domain-containing protein"	"AKR7L"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"331"
"A0A0D9S9H0"	"A0A0D9S9H0_CHLSB"	"unreviewed"	"Uncharacterized protein"	"PURA"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"322"
"A0A0D9SAE8"	"A0A0D9SAE8_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"289"
"A0A0D9SC15"	"A0A0D9SC15_CHLSB"	"unreviewed"	"Thioredoxin"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"105"
"A0A0D9S850"	"A0A0D9S850_CHLSB"	"unreviewed"	"SH3 domain-binding glutamic acid-rich-like protein"	"SH3BGRL3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"93"
"A0A0D9S9M0"	"A0A0D9S9M0_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"375"
"A0A0D9S8I7"	"A0A0D9S8I7_CHLSB"	"unreviewed"	"Uncharacterized protein"	"EFHD2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"240"
"A0A0D9SAP7"	"A0A0D9SAP7_CHLSB"	"unreviewed"	"Uncharacterized protein"	"HNRNPH2"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"449"
"A0A0D9SCK3"	"A0A0D9SCK3_CHLSB"	"unreviewed"	"Histone H2A"	"H2AC14"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"128"
"A0A0D9S873"	"A0A0D9S873_CHLSB"	"unreviewed"	"Chloride intracellular channel protein"	"CLIC4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"253"
"A0A0D9S913"	"A0A0D9S913_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"84"
"A0A0D9SA45"	"A0A0D9SA45_CHLSB"	"unreviewed"	"40S ribosomal protein S25"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"121"
"A0A0D9S874"	"A0A0D9S874_CHLSB"	"unreviewed"	"Serine and arginine repetitive matrix 1"	"SRRM1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"587"
"A0A0D9S8N9"	"A0A0D9S8N9_CHLSB"	"unreviewed"	"Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating) (EC 1.1.1.44)"	"PGD"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"311"
"A0A0D9S9U1"	"A0A0D9S9U1_CHLSB"	"unreviewed"	"60S ribosomal protein L7a"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"266"
"A0A0D9SAC9"	"A0A0D9SAC9_CHLSB"	"unreviewed"	"40S ribosomal protein S28"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"68"
"A0A0D9S8B8"	"A0A0D9S8B8_CHLSB"	"unreviewed"	"Heterochromatin protein 1-binding protein 3"	"HP1BP3"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"456"
"A0A0D9S8C1"	"A0A0D9S8C1_CHLSB"	"unreviewed"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit)"	"DDOST"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"439"
"A0A0D9S9G6"	"A0A0D9S9G6_CHLSB"	"unreviewed"	"Uncharacterized protein"	"HNRNPA0"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"303"
"A0A0D9S9I8"	"A0A0D9S9I8_CHLSB"	"unreviewed"	"60S ribosomal protein L13"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"211"
"A0A0D9S885"	"A0A0D9S885_CHLSB"	"unreviewed"	"3-hydroxy-3-methylglutarate-CoA lyase (EC 4.1.3.4) (Hydroxymethylglutaryl-CoA lyase, mitochondrial)"	"HMGCL"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"325"
"A0A0D9SDY5"	"A0A0D9SDY5_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"128"
"A0A0D9S897"	"A0A0D9S897_CHLSB"	"unreviewed"	"Heterogeneous nuclear ribonucleoprotein R"	"HNRNPR"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"480"
"A0A0D9SDS3"	"A0A0D9SDS3_CHLSB"	"unreviewed"	"60S ribosomal protein L11"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"167"
"A0A0D9SA58"	"A0A0D9SA58_CHLSB"	"unreviewed"	"Phosphoglycerate mutase (EC 5.4.2.11) (EC 5.4.2.4)"	"PGAM4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"254"
"A0A0D9S8R1"	"A0A0D9S8R1_CHLSB"	"unreviewed"	"Maillard deglycase (EC 3.5.1.124) (Parkinsonism-associated deglycase) (Protein DJ-1) (Protein/nucleic acid deglycase DJ-1)"	"PARK7"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"189"
"A0A0D9SCE2"	"A0A0D9SCE2_CHLSB"	"unreviewed"	"HEXIM P-TEFb complex subunit 1"	"HEXIM1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"358"
"A0A0D9SBF5"	"A0A0D9SBF5_CHLSB"	"unreviewed"	"Elongation factor 1-beta"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"225"
"A0A0D9SBL4"	"A0A0D9SBL4_CHLSB"	"unreviewed"	"S10_plectin domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"165"
"A0A0D9SDK6"	"A0A0D9SDK6_CHLSB"	"unreviewed"	"Annexin"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"339"
"A0A0D9SCL3"	"A0A0D9SCL3_CHLSB"	"unreviewed"	"H15 domain-containing protein"	"H1-4"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"219"
"A0A0D9SCE0"	"A0A0D9SCE0_CHLSB"	"unreviewed"	"60S ribosomal protein L21"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"160"
"A0A0D9SCH7"	"A0A0D9SCH7_CHLSB"	"unreviewed"	"60S ribosomal protein L13a"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"203"
"A0A0D9SD81"	"A0A0D9SD81_CHLSB"	"unreviewed"	"Uncharacterized protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"641"
"A0A0D9SDL0"	"A0A0D9SDL0_CHLSB"	"unreviewed"	"Poly(rC) binding protein 1"	"PCBP1"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"356"
"A0A0D9SDQ1"	"A0A0D9SDQ1_CHLSB"	"unreviewed"	"TRIM5alpha"	"TRIM56"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"755"
"A0A0D9SE02"	"A0A0D9SE02_CHLSB"	"unreviewed"	"Thymosin beta"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"44"
"A0A0D9SBM5"	"A0A0D9SBM5_CHLSB"	"unreviewed"	"Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E)"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"92"
"A0A0D9SD09"	"A0A0D9SD09_CHLSB"	"unreviewed"	"Histone H4"	"H4-16"	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"103"
"A0A0D9SC49"	"A0A0D9SC49_CHLSB"	"unreviewed"	"IF rod domain-containing protein"	""	"Chlorocebus sabaeus (Green monkey) (Cercopithecus sabaeus)"	"430"
