"Entry"	"Entry.name"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"
"Q9H444"	"CHM4B_HUMAN"	"reviewed"	"Charged multivesicular body protein 4b (Chromatin-modifying protein 4b) (CHMP4b) (SNF7 homolog associated with Alix 1) (SNF7-2) (hSnf7-2) (Vacuolar protein sorting-associated protein 32-2) (Vps32-2) (hVps32-2)"	"CHMP4B C20orf178 SHAX1"	"Homo sapiens (Human)"	"224"
"Q9H361"	"PABP3_HUMAN"	"reviewed"	"Polyadenylate-binding protein 3 (PABP-3) (Poly(A)-binding protein 3) (Testis-specific poly(A)-binding protein)"	"PABPC3 PABP3 PABPL3"	"Homo sapiens (Human)"	"631"
"Q9BYT8"	"NEUL_HUMAN"	"reviewed"	"Neurolysin, mitochondrial (EC 3.4.24.16) (Angiotensin-binding protein) (Microsomal endopeptidase) (MEP) (Mitochondrial oligopeptidase M) (Neurotensin endopeptidase)"	"NLN AGTBP KIAA1226"	"Homo sapiens (Human)"	"704"
"Q9BZE1"	"RM37_HUMAN"	"reviewed"	"39S ribosomal protein L37, mitochondrial (L37mt) (MRP-L37) (39S ribosomal protein L2, mitochondrial) (L2mt) (MRP-L2) (Mitochondrial large ribosomal subunit protein mL37)"	"MRPL37 MRPL2 RPML2 HSPC235"	"Homo sapiens (Human)"	"423"
"Q9H2W6"	"RM46_HUMAN"	"reviewed"	"39S ribosomal protein L46, mitochondrial (L46mt) (MRP-L46) (Mitochondrial large ribosomal subunit protein mL46) (P2ECSL)"	"MRPL46 C15orf4 LIECG2"	"Homo sapiens (Human)"	"279"
"Q9H089"	"LSG1_HUMAN"	"reviewed"	"Large subunit GTPase 1 homolog (hLsg1) (EC 3.6.1.-)"	"LSG1"	"Homo sapiens (Human)"	"658"
"Q9H074"	"PAIP1_HUMAN"	"reviewed"	"Polyadenylate-binding protein-interacting protein 1 (PABP-interacting protein 1) (PAIP-1) (Poly(A)-binding protein-interacting protein 1)"	"PAIP1"	"Homo sapiens (Human)"	"479"
"Q9C075"	"K1C23_HUMAN"	"reviewed"	"Keratin, type I cytoskeletal 23 (Cytokeratin-23) (CK-23) (Keratin-23) (K23)"	"KRT23"	"Homo sapiens (Human)"	"422"
"Q9H307"	"PININ_HUMAN"	"reviewed"	"Pinin (140 kDa nuclear and cell adhesion-related phosphoprotein) (Desmosome-associated protein) (Domain-rich serine protein) (DRS protein) (DRSP) (Melanoma metastasis clone A protein) (Nuclear protein SDK3) (SR-like protein)"	"PNN DRS MEMA"	"Homo sapiens (Human)"	"717"
"Q9H7Z7"	"PGES2_HUMAN"	"reviewed"	"Prostaglandin E synthase 2 (Membrane-associated prostaglandin E synthase-2) (mPGE synthase-2) (Microsomal prostaglandin E synthase 2) (mPGES-2) (Prostaglandin-H(2) E-isomerase) (EC 5.3.99.3) [Cleaved into: Prostaglandin E synthase 2 truncated form]"	"PTGES2 C9orf15 PGES2"	"Homo sapiens (Human)"	"377"
"Q9H0J4"	"QRIC2_HUMAN"	"reviewed"	"Glutamine-rich protein 2"	"QRICH2"	"Homo sapiens (Human)"	"1663"
"Q9H299"	"SH3L3_HUMAN"	"reviewed"	"SH3 domain-binding glutamic acid-rich-like protein 3 (SH3 domain-binding protein 1) (SH3BP-1)"	"SH3BGRL3 P1725"	"Homo sapiens (Human)"	"93"
"Q9H3K6"	"BOLA2_HUMAN"	"reviewed"	"BolA-like protein 2"	"BOLA2 BOLA2A My016; BOLA2B"	"Homo sapiens (Human)"	"86"
"Q9H8H3"	"MET7A_HUMAN"	"reviewed"	"Methyltransferase-like protein 7A (EC 2.1.1.-) (Protein AAM-B)"	"METTL7A PRO0066 UNQ1902/PRO4348"	"Homo sapiens (Human)"	"244"
"Q9H2G9"	"GO45_HUMAN"	"reviewed"	"Golgin-45 (Basic leucine zipper nuclear factor 1) (JEM-1) (p45 basic leucine-zipper nuclear factor)"	"BLZF1 JEM1"	"Homo sapiens (Human)"	"400"
"Q9H857"	"NT5D2_HUMAN"	"reviewed"	"5'-nucleotidase domain-containing protein 2 (EC 3.1.3.-)"	"NT5DC2"	"Homo sapiens (Human)"	"520"
"Q9H0P0"	"5NT3A_HUMAN"	"reviewed"	"Cytosolic 5'-nucleotidase 3A (EC 3.1.3.5) (7-methylguanosine phosphate-specific 5'-nucleotidase) (7-methylguanosine nucleotidase) (EC 3.1.3.91) (Cytosolic 5'-nucleotidase 3) (Cytosolic 5'-nucleotidase III) (cN-III) (Pyrimidine 5'-nucleotidase 1) (P5'N-1) (P5N-1) (PN-I) (Uridine 5'-monophosphate hydrolase 1) (p36)"	"NT5C3A NT5C3 P5N1 UMPH1 HSPC233"	"Homo sapiens (Human)"	"336"
"Q9H1I8"	"ASCC2_HUMAN"	"reviewed"	"Activating signal cointegrator 1 complex subunit 2 (ASC-1 complex subunit p100) (Trip4 complex subunit p100)"	"ASCC2 ASC1P100"	"Homo sapiens (Human)"	"757"
"Q9H7H0"	"MET17_HUMAN"	"reviewed"	"Methyltransferase-like protein 17, mitochondrial (EC 2.1.1.-) (False p73 target gene protein) (Methyltransferase 11 domain-containing protein 1) (Protein RSM22 homolog, mitochondrial)"	"METTL17 METT11D1"	"Homo sapiens (Human)"	"456"
"Q9H0R6"	"GATA_HUMAN"	"reviewed"	"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Glu-AdT subunit A) (EC 6.3.5.7) (Glutaminyl-tRNA synthase-like protein 1)"	"QRSL1"	"Homo sapiens (Human)"	"528"
"Q9H0U3"	"MAGT1_HUMAN"	"reviewed"	"Magnesium transporter protein 1 (MagT1) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1) (Oligosaccharyl transferase subunit MAGT1) (Implantation-associated protein) (IAP)"	"MAGT1 IAG2 PSEC0084 UNQ628/PRO1244"	"Homo sapiens (Human)"	"335"
"Q9BZZ5"	"API5_HUMAN"	"reviewed"	"Apoptosis inhibitor 5 (API-5) (Antiapoptosis clone 11 protein) (AAC-11) (Cell migration-inducing gene 8 protein) (Fibroblast growth factor 2-interacting factor) (FIF) (Protein XAGL)"	"API5 MIG8"	"Homo sapiens (Human)"	"524"
"Q9H0C8"	"ILKAP_HUMAN"	"reviewed"	"Integrin-linked kinase-associated serine/threonine phosphatase 2C (ILKAP) (EC 3.1.3.16)"	"ILKAP"	"Homo sapiens (Human)"	"392"
"Q9H0U4"	"RAB1B_HUMAN"	"reviewed"	"Ras-related protein Rab-1B"	"RAB1B"	"Homo sapiens (Human)"	"201"
"Q9GZT3"	"SLIRP_HUMAN"	"reviewed"	"SRA stem-loop-interacting RNA-binding protein, mitochondrial"	"SLIRP C14orf156 DC23 DC50 PD04872"	"Homo sapiens (Human)"	"109"
"Q9H6T0"	"ESRP2_HUMAN"	"reviewed"	"Epithelial splicing regulatory protein 2 (RNA-binding motif protein 35B) (RNA-binding protein 35B)"	"ESRP2 RBM35B PP7059"	"Homo sapiens (Human)"	"727"
"Q9H1K1"	"ISCU_HUMAN"	"reviewed"	"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial (NifU-like N-terminal domain-containing protein) (NifU-like protein)"	"ISCU NIFUN"	"Homo sapiens (Human)"	"167"
"Q9H2U2"	"IPYR2_HUMAN"	"reviewed"	"Inorganic pyrophosphatase 2, mitochondrial (EC 3.6.1.1) (Pyrophosphatase SID6-306) (Pyrophosphate phospho-hydrolase 2) (PPase 2)"	"PPA2 HSPC124"	"Homo sapiens (Human)"	"334"
"Q9H8Y8"	"GORS2_HUMAN"	"reviewed"	"Golgi reassembly-stacking protein 2 (GRS2) (Golgi phosphoprotein 6) (GOLPH6) (Golgi reassembly-stacking protein of 55 kDa) (GRASP55) (p59)"	"GORASP2 GOLPH6"	"Homo sapiens (Human)"	"452"
"Q9H4A6"	"GOLP3_HUMAN"	"reviewed"	"Golgi phosphoprotein 3 (Coat protein GPP34) (Mitochondrial DNA absence factor) (MIDAS)"	"GOLPH3 GPP34"	"Homo sapiens (Human)"	"298"
"Q9H3P7"	"GCP60_HUMAN"	"reviewed"	"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]"	"ACBD3 GCP60 GOCAP1 GOLPH1"	"Homo sapiens (Human)"	"528"
"Q9H0S4"	"DDX47_HUMAN"	"reviewed"	"Probable ATP-dependent RNA helicase DDX47 (EC 3.6.4.13) (DEAD box protein 47)"	"DDX47"	"Homo sapiens (Human)"	"455"
"Q9H2U1"	"DHX36_HUMAN"	"reviewed"	"ATP-dependent DNA/RNA helicase DHX36 (EC 3.6.4.12) (EC 3.6.4.13) (DEAD/H box polypeptide 36) (DEAH-box protein 36) (G4-resolvase-1) (G4R1) (MLE-like protein 1) (RNA helicase associated with AU-rich element protein)"	"DHX36 DDX36 KIAA1488 MLEL1 RHAU"	"Homo sapiens (Human)"	"1008"
"Q9GZP9"	"DERL2_HUMAN"	"reviewed"	"Derlin-2 (Degradation in endoplasmic reticulum protein 2) (DERtrin-2) (Der1-like protein 2) (F-LAN-1) (F-LANa)"	"DERL2 DER2 FLANA CGI-101 SBBI53"	"Homo sapiens (Human)"	"239"
"Q9NP92"	"RT30_HUMAN"	"reviewed"	"39S ribosomal protein S30, mitochondrial (MRP-S30) (S30mt) (Mitochondrial large ribosomal subunit protein mL65) (Mitochondrial large ribosomal subunit protein mS30) (Programmed cell death protein 9)"	"MRPS30 PDCD9 BM-047"	"Homo sapiens (Human)"	"439"
"Q9NRX2"	"RM17_HUMAN"	"reviewed"	"39S ribosomal protein L17, mitochondrial (L17mt) (MRP-L17) (LYST-interacting protein 2) (Mitochondrial large ribosomal subunit protein bL17m)"	"MRPL17 LIP2"	"Homo sapiens (Human)"	"175"
"Q9NNW7"	"TRXR2_HUMAN"	"reviewed"	"Thioredoxin reductase 2, mitochondrial (EC 1.8.1.9) (Selenoprotein Z) (SelZ) (TR-beta) (Thioredoxin reductase TR3)"	"TXNRD2 KIAA1652 TRXR2"	"Homo sapiens (Human)"	"524"
"Q9HAV4"	"XPO5_HUMAN"	"reviewed"	"Exportin-5 (Exp5) (Ran-binding protein 21)"	"XPO5 KIAA1291 RANBP21"	"Homo sapiens (Human)"	"1204"
"Q9NP79"	"VTA1_HUMAN"	"reviewed"	"Vacuolar protein sorting-associated protein VTA1 homolog (Dopamine-responsive gene 1 protein) (DRG-1) (LYST-interacting protein 5) (LIP5) (SKD1-binding protein 1) (SBP1)"	"VTA1 C6orf55 HSPC228 My012"	"Homo sapiens (Human)"	"307"
"Q9NR31"	"SAR1A_HUMAN"	"reviewed"	"GTP-binding protein SAR1a (COPII-associated small GTPase)"	"SAR1A SAR1 SARA SARA1"	"Homo sapiens (Human)"	"198"
"Q9NQH7"	"XPP3_HUMAN"	"reviewed"	"Xaa-Pro aminopeptidase 3 (X-Pro aminopeptidase 3) (EC 3.4.11.9) (Aminopeptidase P3) (APP3)"	"XPNPEP3"	"Homo sapiens (Human)"	"507"
"Q9HC35"	"EMAL4_HUMAN"	"reviewed"	"Echinoderm microtubule-associated protein-like 4 (EMAP-4) (Restrictedly overexpressed proliferation-associated protein) (Ropp 120)"	"EML4 C2orf2 EMAPL4"	"Homo sapiens (Human)"	"981"
"Q9NQ94"	"A1CF_HUMAN"	"reviewed"	"APOBEC1 complementation factor (APOBEC1-stimulating protein)"	"A1CF ACF ASP"	"Homo sapiens (Human)"	"594"
"Q9NRW3"	"ABC3C_HUMAN"	"reviewed"	"DNA dC->dU-editing enzyme APOBEC-3C (A3C) (EC 3.5.4.38) (APOBEC1-like) (Phorbolin I)"	"APOBEC3C APOBEC1L PBI"	"Homo sapiens (Human)"	"190"
"Q9NPJ3"	"ACO13_HUMAN"	"reviewed"	"Acyl-coenzyme A thioesterase 13 (Acyl-CoA thioesterase 13) (EC 3.1.2.-) (Thioesterase superfamily member 2) [Cleaved into: Acyl-coenzyme A thioesterase 13, N-terminally processed]"	"ACOT13 THEM2 HT012 PNAS-27"	"Homo sapiens (Human)"	"140"
"Q9HDC9"	"APMAP_HUMAN"	"reviewed"	"Adipocyte plasma membrane-associated protein (Protein BSCv)"	"APMAP C20orf3 UNQ1869/PRO4305"	"Homo sapiens (Human)"	"416"
"Q9HA77"	"SYCM_HUMAN"	"reviewed"	"Probable cysteine--tRNA ligase, mitochondrial (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)"	"CARS2 OK/SW-cl.10"	"Homo sapiens (Human)"	"564"
"Q9NQZ6"	"ZC4H2_HUMAN"	"reviewed"	"Zinc finger C4H2 domain-containing protein (Hepatocellular carcinoma-associated antigen 127)"	"ZC4H2 HCA127 KIAA1166"	"Homo sapiens (Human)"	"224"
"Q9HCS7"	"SYF1_HUMAN"	"reviewed"	"Pre-mRNA-splicing factor SYF1 (Protein HCNP) (XPA-binding protein 2)"	"XAB2 HCNP KIAA1177 SYF1 PP3898"	"Homo sapiens (Human)"	"855"
"Q9HCN8"	"SDF2L_HUMAN"	"reviewed"	"Stromal cell-derived factor 2-like protein 1 (SDF2-like protein 1) (PWP1-interacting protein 8)"	"SDF2L1 UNQ1941/PRO4424"	"Homo sapiens (Human)"	"221"
"Q9NRA8"	"4ET_HUMAN"	"reviewed"	"Eukaryotic translation initiation factor 4E transporter (4E-T) (eIF4E transporter) (Eukaryotic translation initiation factor 4E nuclear import factor 1)"	"EIF4ENIF1"	"Homo sapiens (Human)"	"985"
"Q9NRN7"	"ADPPT_HUMAN"	"reviewed"	"L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (EC 2.7.8.7) (4'-phosphopantetheinyl transferase) (Alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase) (AASD-PPT) (LYS5 ortholog)"	"AASDHPPT CGI-80 HAH-P HSPC223 x0005"	"Homo sapiens (Human)"	"309"
"Q9NQ29"	"LUC7L_HUMAN"	"reviewed"	"Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)"	"LUC7L LUC7L1"	"Homo sapiens (Human)"	"371"
"Q9NR56"	"MBNL1_HUMAN"	"reviewed"	"Muscleblind-like protein 1 (Triplet-expansion RNA-binding protein)"	"MBNL1 EXP KIAA0428 MBNL"	"Homo sapiens (Human)"	"388"
"Q9H993"	"ARMT1_HUMAN"	"reviewed"	"Damage-control phosphatase ARMT1 (EC 3.1.3.-) (Acidic residue methyltransferase 1) (Protein-glutamate O-methyltransferase) (EC 2.1.1.-) (Sugar phosphate phosphatase ARMT1)"	"ARMT1 C6orf211"	"Homo sapiens (Human)"	"441"
"Q9NP98"	"MYOZ1_HUMAN"	"reviewed"	"Myozenin-1 (Calsarcin-2) (Filamin-, actinin- and telethonin-binding protein) (Protein FATZ)"	"MYOZ1 MYOZ"	"Homo sapiens (Human)"	"299"
"Q9NR30"	"DDX21_HUMAN"	"reviewed"	"Nucleolar RNA helicase 2 (EC 3.6.4.13) (DEAD box protein 21) (Gu-alpha) (Nucleolar RNA helicase Gu) (Nucleolar RNA helicase II) (RH II/Gu)"	"DDX21"	"Homo sapiens (Human)"	"783"
"Q9NRP0"	"OSTC_HUMAN"	"reviewed"	"Oligosaccharyltransferase complex subunit OSTC (Hydrophobic protein HSF-28)"	"OSTC DC2 HDCMD45P HSPC307"	"Homo sapiens (Human)"	"149"
"Q9H9J2"	"RM44_HUMAN"	"reviewed"	"39S ribosomal protein L44, mitochondrial (L44mt) (MRP-L44) (EC 3.1.26.-) (Mitochondrial large ribosomal subunit protein mL44)"	"MRPL44"	"Homo sapiens (Human)"	"332"
"Q9HCY8"	"S10AE_HUMAN"	"reviewed"	"Protein S100-A14 (S100 calcium-binding protein A14) (S114)"	"S100A14 S100A15"	"Homo sapiens (Human)"	"104"
"Q9HCC0"	"MCCB_HUMAN"	"reviewed"	"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)"	"MCCC2 MCCB"	"Homo sapiens (Human)"	"563"
"Q9H9P8"	"L2HDH_HUMAN"	"reviewed"	"L-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.2) (Duranin)"	"L2HGDH C14orf160"	"Homo sapiens (Human)"	"463"
"Q9NQ35"	"NRIP3_HUMAN"	"reviewed"	"Nuclear receptor-interacting protein 3 (Sarcoma antigen NY-SAR-105)"	"NRIP3 C11orf14"	"Homo sapiens (Human)"	"241"
"Q9HB07"	"MYG1_HUMAN"	"reviewed"	"MYG1 exonuclease (EC 3.1.-.-)"	"MYG1 C12orf10"	"Homo sapiens (Human)"	"376"
"Q9HCE1"	"MOV10_HUMAN"	"reviewed"	"Helicase MOV-10 (EC 3.6.4.13) (Armitage homolog) (Moloney leukemia virus 10 protein)"	"MOV10 KIAA1631"	"Homo sapiens (Human)"	"1003"
"Q9NRJ7"	"PCDBG_HUMAN"	"reviewed"	"Protocadherin beta-16 (PCDH-beta-16) (Protocadherin-3X)"	"PCDHB16 KIAA1621 PCDH3X"	"Homo sapiens (Human)"	"776"
"Q9HC36"	"MRM3_HUMAN"	"reviewed"	"rRNA methyltransferase 3, mitochondrial (EC 2.1.1.-) (16S rRNA (guanosine(1370)-2'-O)-methyltransferase) (16S rRNA [Gm1370] 2'-O-methyltransferase) (RNA methyltransferase-like protein 1)"	"MRM3 RNMTL1 HC90"	"Homo sapiens (Human)"	"420"
"Q9NQR4"	"NIT2_HUMAN"	"reviewed"	"Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)"	"NIT2 CUA002"	"Homo sapiens (Human)"	"276"
"P02818"	"OSTCN_HUMAN"	"reviewed"	"Osteocalcin (Bone Gla protein) (BGP) (Gamma-carboxyglutamic acid-containing protein)"	"BGLAP"	"Homo sapiens (Human)"	"100"
"Q9HD34"	"LYRM4_HUMAN"	"reviewed"	"LYR motif-containing protein 4"	"LYRM4 C6orf149 ISD11 CGI-203"	"Homo sapiens (Human)"	"91"
"Q9NPA3"	"M1IP1_HUMAN"	"reviewed"	"Mid1-interacting protein 1 (Gastrulation-specific G12-like protein) (Mid1-interacting G12-like protein) (Protein STRAIT11499) (Spot 14-related protein) (S14R) (Spot 14-R)"	"MID1IP1 MIG12"	"Homo sapiens (Human)"	"183"
"Q9H9A6"	"LRC40_HUMAN"	"reviewed"	"Leucine-rich repeat-containing protein 40"	"LRRC40"	"Homo sapiens (Human)"	"602"
"Q9HCD5"	"NCOA5_HUMAN"	"reviewed"	"Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)"	"NCOA5 KIAA1637"	"Homo sapiens (Human)"	"579"
"Q9NR28"	"DBLOH_HUMAN"	"reviewed"	"Diablo homolog, mitochondrial (Direct IAP-binding protein with low pI) (Second mitochondria-derived activator of caspase) (Smac)"	"DIABLO SMAC"	"Homo sapiens (Human)"	"239"
"Q9H910"	"JUPI2_HUMAN"	"reviewed"	"Jupiter microtubule associated homolog 2 (Hematological and neurological expressed 1-like protein) (HN1-like protein)"	"JPT2 C16orf34 HN1L L11"	"Homo sapiens (Human)"	"190"
"Q9NQT8"	"KI13B_HUMAN"	"reviewed"	"Kinesin-like protein KIF13B (Kinesin-like protein GAKIN)"	"KIF13B GAKIN KIAA0639"	"Homo sapiens (Human)"	"1826"
"Q9NQC3"	"RTN4_HUMAN"	"reviewed"	"Reticulon-4 (Foocen) (Neurite outgrowth inhibitor) (Nogo protein) (Neuroendocrine-specific protein) (NSP) (Neuroendocrine-specific protein C homolog) (RTN-x) (Reticulon-5)"	"RTN4 KIAA0886 NOGO My043 SP1507"	"Homo sapiens (Human)"	"1192"
"Q9NQ50"	"RM40_HUMAN"	"reviewed"	"39S ribosomal protein L40, mitochondrial (L40mt) (MRP-L40) (Mitochondrial large ribosomal subunit protein mL40) (Nuclear localization signal-containing protein deleted in velocardiofacial syndrome) (Up-regulated in metastasis)"	"MRPL40 NLVCF URIM"	"Homo sapiens (Human)"	"206"
"Q9NQG5"	"RPR1B_HUMAN"	"reviewed"	"Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor)"	"RPRD1B C20orf77 CREPT"	"Homo sapiens (Human)"	"326"
"Q9NR45"	"SIAS_HUMAN"	"reviewed"	"Sialic acid synthase (N-acetylneuraminate synthase) (EC 2.5.1.56) (N-acetylneuraminate-9-phosphate synthase) (EC 2.5.1.57) (N-acetylneuraminic acid phosphate synthase) (N-acetylneuraminic acid synthase)"	"NANS SAS"	"Homo sapiens (Human)"	"359"
"Q9NRX1"	"PNO1_HUMAN"	"reviewed"	"RNA-binding protein PNO1 (Partner of NOB1)"	"PNO1"	"Homo sapiens (Human)"	"252"
"Q9H9B4"	"SFXN1_HUMAN"	"reviewed"	"Sideroflexin-1"	"SFXN1"	"Homo sapiens (Human)"	"322"
"Q9NP81"	"SYSM_HUMAN"	"reviewed"	"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"	"SARS2 SARSM"	"Homo sapiens (Human)"	"518"
"Q9HB71"	"CYBP_HUMAN"	"reviewed"	"Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein)"	"CACYBP S100A6BP SIP PNAS-107"	"Homo sapiens (Human)"	"228"
"Q9HAV7"	"GRPE1_HUMAN"	"reviewed"	"GrpE protein homolog 1, mitochondrial (HMGE) (Mt-GrpE#1)"	"GRPEL1 GREPEL1"	"Homo sapiens (Human)"	"217"
"Q9NUJ1"	"ABHDA_HUMAN"	"reviewed"	"Mycophenolic acid acyl-glucuronide esterase, mitochondrial (EC 3.1.1.93) (Alpha/beta hydrolase domain-containing protein 10) (Abhydrolase domain-containing protein 10)"	"ABHD10"	"Homo sapiens (Human)"	"306"
"Q9NZ01"	"TECR_HUMAN"	"reviewed"	"Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)"	"TECR GPSN2 SC2"	"Homo sapiens (Human)"	"308"
"Q9NSD9"	"SYFB_HUMAN"	"reviewed"	"Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)"	"FARSB FARSLB FRSB HSPC173"	"Homo sapiens (Human)"	"589"
"Q9NXH9"	"TRM1_HUMAN"	"reviewed"	"tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)"	"TRMT1"	"Homo sapiens (Human)"	"659"
"Q9NUQ6"	"SPS2L_HUMAN"	"reviewed"	"SPATS2-like protein (DNA polymerase-transactivated protein 6) (Stress granule and nucleolar protein) (SGNP)"	"SPATS2L DNAPTP6 SP1224"	"Homo sapiens (Human)"	"558"
"Q9NUD5"	"ZCHC3_HUMAN"	"reviewed"	"Zinc finger CCHC domain-containing protein 3"	"ZCCHC3 C20orf99"	"Homo sapiens (Human)"	"403"
"Q9NYB0"	"TE2IP_HUMAN"	"reviewed"	"Telomeric repeat-binding factor 2-interacting protein 1 (TERF2-interacting telomeric protein 1) (TRF2-interacting telomeric protein 1) (Dopamine receptor-interacting protein 5) (Repressor/activator protein 1 homolog) (RAP1 homolog) (hRap1)"	"TERF2IP DRIP5 RAP1 PP8000"	"Homo sapiens (Human)"	"399"
"Q9NUL3"	"STAU2_HUMAN"	"reviewed"	"Double-stranded RNA-binding protein Staufen homolog 2"	"STAU2"	"Homo sapiens (Human)"	"570"
"Q9NTZ6"	"RBM12_HUMAN"	"reviewed"	"RNA-binding protein 12 (RNA-binding motif protein 12) (SH3/WW domain anchor protein in the nucleus) (SWAN)"	"RBM12 KIAA0765 HRIHFB2091"	"Homo sapiens (Human)"	"932"
"Q9NTJ3"	"SMC4_HUMAN"	"reviewed"	"Structural maintenance of chromosomes protein 4 (SMC protein 4) (SMC-4) (Chromosome-associated polypeptide C) (hCAP-C) (XCAP-C homolog)"	"SMC4 CAPC SMC4L1"	"Homo sapiens (Human)"	"1288"
"Q9NTJ5"	"SAC1_HUMAN"	"reviewed"	"Phosphatidylinositol-3-phosphatase SAC1 (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein)"	"SACM1L KIAA0851 SAC1"	"Homo sapiens (Human)"	"587"
"Q9NSE4"	"SYIM_HUMAN"	"reviewed"	"Isoleucine--tRNA ligase, mitochondrial (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)"	"IARS2"	"Homo sapiens (Human)"	"1012"
"Q9NX18"	"SDHF2_HUMAN"	"reviewed"	"Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)"	"SDHAF2 C11orf79 PGL2 SDH5"	"Homo sapiens (Human)"	"166"
"Q9NS69"	"TOM22_HUMAN"	"reviewed"	"Mitochondrial import receptor subunit TOM22 homolog (hTom22) (1C9-2) (Translocase of outer membrane 22 kDa subunit homolog)"	"TOMM22 TOM22"	"Homo sapiens (Human)"	"142"
"Q9NZI7"	"UBIP1_HUMAN"	"reviewed"	"Upstream-binding protein 1 (Transcription factor LBP-1)"	"UBP1 LBP1"	"Homo sapiens (Human)"	"540"
"Q9NTX5"	"ECHD1_HUMAN"	"reviewed"	"Ethylmalonyl-CoA decarboxylase (EC 4.1.1.94) (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase) (MMCD)"	"ECHDC1"	"Homo sapiens (Human)"	"307"
"Q9NYF8"	"BCLF1_HUMAN"	"reviewed"	"Bcl-2-associated transcription factor 1 (Btf) (BCLAF1 and THRAP3 family member 1)"	"BCLAF1 BTF KIAA0164"	"Homo sapiens (Human)"	"920"
"Q9NVI7"	"ATD3A_HUMAN"	"reviewed"	"ATPase family AAA domain-containing protein 3A"	"ATAD3A"	"Homo sapiens (Human)"	"634"
"Q9NV96"	"CC50A_HUMAN"	"reviewed"	"Cell cycle control protein 50A (P4-ATPase flippase complex beta subunit TMEM30A) (Transmembrane protein 30A)"	"TMEM30A C6orf67 CDC50A"	"Homo sapiens (Human)"	"361"
"Q9NYU2"	"UGGG1_HUMAN"	"reviewed"	"UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (hUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1)"	"UGGT1 GT UGCGL1 UGGT UGT1 UGTR"	"Homo sapiens (Human)"	"1555"
"Q9NVA2"	"SEP11_HUMAN"	"reviewed"	"Septin-11"	"SEPTIN11 SEPT11"	"Homo sapiens (Human)"	"429"
"Q9NXA8"	"SIR5_HUMAN"	"reviewed"	"NAD-dependent protein deacylase sirtuin-5, mitochondrial (EC 2.3.1.-) (Regulatory protein SIR2 homolog 5) (SIR2-like protein 5)"	"SIRT5 SIR2L5"	"Homo sapiens (Human)"	"310"
"Q9NUU7"	"DD19A_HUMAN"	"reviewed"	"ATP-dependent RNA helicase DDX19A (EC 3.6.4.13) (DDX19-like protein) (DEAD box protein 19A)"	"DDX19A DDX19L"	"Homo sapiens (Human)"	"478"
"Q9NXV6"	"CARF_HUMAN"	"reviewed"	"CDKN2A-interacting protein (Collaborator of ARF)"	"CDKN2AIP CARF"	"Homo sapiens (Human)"	"580"
